InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575176,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,11/8/2011 18:29,6.63,,United Kingdom
575176,22302,COFFEE MUG PEARS  DESIGN,3,11/8/2011 18:29,4.96,,United Kingdom
575176,21240,BLUE POLKADOT CUP,1,11/8/2011 18:29,1.63,,United Kingdom
575176,23497,CLASSIC CHROME BICYCLE BELL,1,11/8/2011 18:29,3.29,,United Kingdom
575176,22271,FELTCRAFT DOLL ROSIE,1,11/8/2011 18:29,5.79,,United Kingdom
575176,22485,SET OF 2 WOODEN MARKET CRATES,1,11/8/2011 18:29,24.96,,United Kingdom
575176,22422,TOOTHPASTE TUBE PEN,3,11/8/2011 18:29,1.25,,United Kingdom
575176,22620,4 TRADITIONAL SPINNING TOPS,3,11/8/2011 18:29,2.46,,United Kingdom
575176,21889,WOODEN BOX OF DOMINOES,3,11/8/2011 18:29,2.46,,United Kingdom
575176,22995,TRAVEL CARD WALLET SUKI,1,11/8/2011 18:29,0.83,,United Kingdom
575176,22074,6 RIBBONS SHIMMERING PINKS,2,11/8/2011 18:29,1.25,,United Kingdom
575176,20725,LUNCH BAG RED RETROSPOT,1,11/8/2011 18:29,4.13,,United Kingdom
575176,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,11/8/2011 18:29,1.63,,United Kingdom
575176,20724,RED RETROSPOT CHARLOTTE BAG,3,11/8/2011 18:29,1.63,,United Kingdom
575176,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,11/8/2011 18:29,8.29,,United Kingdom
575176,21174,POTTERING IN THE SHED METAL SIGN,1,11/8/2011 18:29,4.13,,United Kingdom
575176,22983,CARD BILLBOARD FONT,1,11/8/2011 18:29,0.83,,United Kingdom
575177,35970,ZINC FOLKART SLEIGH BELLS,6,11/8/2011 18:41,4.13,,United Kingdom
575177,21452,TOADSTOOL MONEY BOX,2,11/8/2011 18:41,5.79,,United Kingdom
575177,22212,FOUR HOOK  WHITE LOVEBIRDS,2,11/8/2011 18:41,4.13,,United Kingdom
575177,23004,TRAVEL CARD WALLET PANTRY,2,11/8/2011 18:41,0.83,,United Kingdom
575177,23320,GIANT 50'S CHRISTMAS CRACKER,1,11/8/2011 18:41,5.79,,United Kingdom
575177,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,11/8/2011 18:41,4.13,,United Kingdom
575177,21314,SMALL GLASS HEART TRINKET POT,1,11/8/2011 18:41,4.13,,United Kingdom
575177,22754,SMALL RED BABUSHKA NOTEBOOK,2,11/8/2011 18:41,1.63,,United Kingdom
575177,21992,VINTAGE PAISLEY STATIONERY SET,1,11/8/2011 18:41,2.46,,United Kingdom
575177,22669,RED BABY BUNTING,1,11/8/2011 18:41,5.79,,United Kingdom
575177,23349,ROLL WRAP VINTAGE CHRISTMAS,5,11/8/2011 18:41,2.46,,United Kingdom
575177,22817,CARD SUKI BIRTHDAY,8,11/8/2011 18:41,0.42,,United Kingdom
575177,23312,VINTAGE CHRISTMAS GIFT SACK,1,11/8/2011 18:41,8.29,,United Kingdom
575177,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,11/8/2011 18:41,5.79,,United Kingdom
575177,23182,TOILET SIGN OCCUPIED OR VACANT,1,11/8/2011 18:41,2.46,,United Kingdom
575177,22814,CARD PARTY GAMES,6,11/8/2011 18:41,0.42,,United Kingdom
575177,22065,CHRISTMAS PUDDING TRINKET POT,10,11/8/2011 18:41,1.63,,United Kingdom
575177,22835,HOT WATER BOTTLE I AM SO POORLY,1,11/8/2011 18:41,10.79,,United Kingdom
575177,21231,SWEETHEART CERAMIC TRINKET BOX,1,11/8/2011 18:41,2.46,,United Kingdom
575177,21803,CHRISTMAS TREE STAR DECORATION,6,11/8/2011 18:41,0.42,,United Kingdom
575177,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,11/8/2011 18:41,0.83,,United Kingdom
575177,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,11/8/2011 18:41,3.29,,United Kingdom
575177,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,11/8/2011 18:41,6.63,,United Kingdom
575177,23103,JINGLE BELL HEART DECORATION,1,11/8/2011 18:41,3.29,,United Kingdom
575177,21901,"KEY FOB , BACK DOOR ",1,11/8/2011 18:41,1.63,,United Kingdom
575177,23319,BOX OF 6 MINI 50'S CRACKERS,1,11/8/2011 18:41,4.96,,United Kingdom
575177,22904,CALENDAR PAPER CUT DESIGN,1,11/8/2011 18:41,5.79,,United Kingdom
575177,22995,TRAVEL CARD WALLET SUKI,3,11/8/2011 18:41,0.83,,United Kingdom
575177,84375,SET OF 20 KIDS COOKIE CUTTERS,1,11/8/2011 18:41,4.13,,United Kingdom
575177,20724,RED RETROSPOT CHARLOTTE BAG,2,11/8/2011 18:41,1.63,,United Kingdom
575177,21098,CHRISTMAS TOILET ROLL,1,11/8/2011 18:41,2.46,,United Kingdom
575177,21174,POTTERING IN THE SHED METAL SIGN,2,11/8/2011 18:41,4.13,,United Kingdom
575179,22424,ENAMEL BREAD BIN CREAM,2,11/9/2011 8:11,12.75,14284,United Kingdom
575179,22558,CLOTHES PEGS RETROSPOT PACK 24,12,11/9/2011 8:11,1.65,14284,United Kingdom
575178,20685,DOORMAT RED RETROSPOT,10,11/9/2011 8:11,7.08,13798,United Kingdom
575179,22644,CERAMIC CHERRY CAKE MONEY BANK,12,11/9/2011 8:11,1.45,14284,United Kingdom
575179,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,11/9/2011 8:11,4.25,14284,United Kingdom
575181,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11/9/2011 8:21,2.08,14709,United Kingdom
575183,23245,SET OF 3 REGENCY CAKE TINS,4,11/9/2011 8:36,4.95,13046,United Kingdom
575184,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,11/9/2011 8:41,9.95,16839,United Kingdom
575185,22699,ROSES REGENCY TEACUP AND SAUCER,12,11/9/2011 8:50,2.95,14051,United Kingdom
575185,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,11/9/2011 8:50,7.08,14051,United Kingdom
575186,22424,ENAMEL BREAD BIN CREAM,2,11/9/2011 9:01,12.75,17611,United Kingdom
575187,21500,PINK POLKADOT WRAP,25,11/9/2011 9:06,0.42,16759,United Kingdom
575188,21623,VINTAGE UNION JACK MEMOBOARD,2,11/9/2011 9:07,9.95,16759,United Kingdom
575188,22507,MEMO BOARD RETROSPOT  DESIGN,4,11/9/2011 9:07,4.95,16759,United Kingdom
575190,35970,ZINC FOLKART SLEIGH BELLS,72,11/9/2011 9:21,1.49,15189,United Kingdom
575191,23245,SET OF 3 REGENCY CAKE TINS,16,11/9/2011 9:22,4.15,18144,United Kingdom
575192,22619,SET OF 6 SOLDIER SKITTLES,24,11/9/2011 9:32,3.75,16205,United Kingdom
575192,22620,4 TRADITIONAL SPINNING TOPS,24,11/9/2011 9:32,1.45,16205,United Kingdom
575192,21889,WOODEN BOX OF DOMINOES,36,11/9/2011 9:32,1.25,16205,United Kingdom
575193,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11/9/2011 9:34,2.08,12681,France
575193,23245,SET OF 3 REGENCY CAKE TINS,4,11/9/2011 9:34,4.95,12681,France
575193,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,11/9/2011 9:34,1.45,12681,France
575193,22728,ALARM CLOCK BAKELIKE PINK,4,11/9/2011 9:34,3.75,12681,France
575193,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,11/9/2011 9:34,2.55,12681,France
575194,23182,TOILET SIGN OCCUPIED OR VACANT,24,11/9/2011 9:38,0.83,16767,United Kingdom
575195,22562,MONSTERS STENCIL CRAFT,12,11/9/2011 9:40,1.25,16767,United Kingdom
575195,20725,LUNCH BAG RED RETROSPOT,10,11/9/2011 9:40,1.65,16767,United Kingdom
575199,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,11/9/2011 9:48,2.95,12921,United Kingdom
575199,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,11/9/2011 9:48,4.15,12921,United Kingdom
575199,20725,LUNCH BAG RED RETROSPOT,10,11/9/2011 9:48,1.65,12921,United Kingdom
575202,22271,FELTCRAFT DOLL ROSIE,6,11/9/2011 10:14,2.95,13018,United Kingdom
575202,21889,WOODEN BOX OF DOMINOES,12,11/9/2011 10:14,1.25,13018,United Kingdom
575204,22534,MAGIC DRAWING SLATE SPACEBOY,24,11/9/2011 10:16,0.42,15027,United Kingdom
575206,85152,HAND OVER THE CHOCOLATE   SIGN,12,11/9/2011 10:26,1.85,14298,United Kingdom
575206,22699,ROSES REGENCY TEACUP AND SAUCER,24,11/9/2011 10:26,2.55,14298,United Kingdom
575206,23497,CLASSIC CHROME BICYCLE BELL,12,11/9/2011 10:26,1.25,14298,United Kingdom
575206,84991,60 TEATIME FAIRY CAKE CASES,48,11/9/2011 10:26,0.42,14298,United Kingdom
575207,22142,CHRISTMAS CRAFT WHITE FAIRY,12,11/9/2011 10:27,1.45,18172,United Kingdom
575207,20974,12 PENCILS SMALL TUBE SKULL,24,11/9/2011 10:27,0.65,18172,United Kingdom
575209,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/2011 10:31,2.49,14214,United Kingdom
575210,22083,PAPER CHAIN KIT RETROSPOT,6,11/9/2011 10:32,2.95,14732,United Kingdom
575210,21314,SMALL GLASS HEART TRINKET POT,8,11/9/2011 10:32,2.1,14732,United Kingdom
575211,21889,WOODEN BOX OF DOMINOES,5,11/9/2011 10:39,1.25,17377,United Kingdom
575211,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,11/9/2011 10:39,4.25,17377,United Kingdom
575212,22083,PAPER CHAIN KIT RETROSPOT,12,11/9/2011 10:41,2.95,14108,United Kingdom
575214,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/9/2011 10:48,1.25,16751,United Kingdom
575214,20724,RED RETROSPOT CHARLOTTE BAG,100,11/9/2011 10:48,0.72,16751,United Kingdom
575215,48187,DOORMAT NEW ENGLAND,1,11/9/2011 11:04,8.25,18109,United Kingdom
575216,22904,CALENDAR PAPER CUT DESIGN,24,11/9/2011 11:04,2.95,13384,United Kingdom
575218,22835,HOT WATER BOTTLE I AM SO POORLY,8,11/9/2011 11:16,4.95,16592,United Kingdom
575218,21889,WOODEN BOX OF DOMINOES,12,11/9/2011 11:16,1.25,16592,United Kingdom
575219,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,11/9/2011 11:17,1.79,17511,United Kingdom
575219,22817,CARD SUKI BIRTHDAY,72,11/9/2011 11:17,0.36,17511,United Kingdom
575219,23312,VINTAGE CHRISTMAS GIFT SACK,20,11/9/2011 11:17,4.15,17511,United Kingdom
575219,23196,VINTAGE LEAF MAGNETIC NOTEPAD,48,11/9/2011 11:17,1.25,17511,United Kingdom
575219,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,11/9/2011 11:17,7.65,17511,United Kingdom
575219,21240,BLUE POLKADOT CUP,96,11/9/2011 11:17,0.72,17511,United Kingdom
575219,23497,CLASSIC CHROME BICYCLE BELL,48,11/9/2011 11:17,1.25,17511,United Kingdom
575219,20725,LUNCH BAG RED RETROSPOT,100,11/9/2011 11:17,1.45,17511,United Kingdom
575220,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,11/9/2011 11:19,1.79,17511,United Kingdom
575221,23245,SET OF 3 REGENCY CAKE TINS,4,11/9/2011 11:25,4.95,12949,United Kingdom
575221,22835,HOT WATER BOTTLE I AM SO POORLY,8,11/9/2011 11:25,4.95,12949,United Kingdom
575221,22699,ROSES REGENCY TEACUP AND SAUCER,6,11/9/2011 11:25,2.95,12949,United Kingdom
575221,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,11/9/2011 11:25,6.95,12949,United Kingdom
575221,23170,REGENCY TEA PLATE ROSES,12,11/9/2011 11:25,1.65,12949,United Kingdom
575222,23320,GIANT 50'S CHRISTMAS CRACKER,4,11/9/2011 11:33,2.89,16880,United Kingdom
575222,21623,VINTAGE UNION JACK MEMOBOARD,2,11/9/2011 11:33,9.95,16880,United Kingdom
575222,21098,CHRISTMAS TOILET ROLL,5,11/9/2011 11:33,1.25,16880,United Kingdom
C575224,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,11/9/2011 11:41,1.79,17511,United Kingdom
575256,22485,SET OF 2 WOODEN MARKET CRATES,12,11/9/2011 11:58,10.95,13408,United Kingdom
575269,21671,RED SPOT CERAMIC DRAWER KNOB,24,11/9/2011 12:08,1.45,17865,United Kingdom
575269,85152,HAND OVER THE CHOCOLATE   SIGN,12,11/9/2011 12:08,2.1,17865,United Kingdom
575297,22083,PAPER CHAIN KIT RETROSPOT,6,11/9/2011 12:26,2.95,15134,United Kingdom
575297,22619,SET OF 6 SOLDIER SKITTLES,4,11/9/2011 12:26,3.75,15134,United Kingdom
575297,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,11/9/2011 12:26,3.95,15134,United Kingdom
575298,35970,ZINC FOLKART SLEIGH BELLS,6,11/9/2011 12:29,1.69,17841,United Kingdom
575298,35970,ZINC FOLKART SLEIGH BELLS,2,11/9/2011 12:29,1.69,17841,United Kingdom
575298,22222,CAKE PLATE LOVEBIRD WHITE,2,11/9/2011 12:29,4.95,17841,United Kingdom
575298,23103,JINGLE BELL HEART DECORATION,6,11/9/2011 12:29,1.65,17841,United Kingdom
575298,22995,TRAVEL CARD WALLET SUKI,2,11/9/2011 12:29,0.42,17841,United Kingdom
575298,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,11/9/2011 12:29,2.55,17841,United Kingdom
575300,22549,PICTURE DOMINOES,24,11/9/2011 12:30,1.45,13804,United Kingdom
575299,22835,HOT WATER BOTTLE I AM SO POORLY,8,11/9/2011 12:30,4.95,14691,United Kingdom
575300,21231,SWEETHEART CERAMIC TRINKET BOX,12,11/9/2011 12:30,1.25,13804,United Kingdom
575302,20724,RED RETROSPOT CHARLOTTE BAG,100,11/9/2011 12:32,0.72,17086,United Kingdom
575303,23320,GIANT 50'S CHRISTMAS CRACKER,1,11/9/2011 12:34,2.89,12893,United Kingdom
575303,23320,GIANT 50'S CHRISTMAS CRACKER,1,11/9/2011 12:34,2.89,12893,United Kingdom
575303,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,11/9/2011 12:34,2.95,12893,United Kingdom
575303,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,11/9/2011 12:34,2.95,12893,United Kingdom
575305,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,11/9/2011 12:45,3.95,14188,United Kingdom
575305,20725,LUNCH BAG RED RETROSPOT,20,11/9/2011 12:45,1.65,14188,United Kingdom
575312,22083,PAPER CHAIN KIT RETROSPOT,6,11/9/2011 12:49,2.95,13588,United Kingdom
575317,22619,SET OF 6 SOLDIER SKITTLES,80,11/9/2011 13:12,3.39,17402,United Kingdom
575318,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/9/2011 13:17,1.25,14921,United Kingdom
575318,22142,CHRISTMAS CRAFT WHITE FAIRY,12,11/9/2011 13:17,1.45,14921,United Kingdom
575318,21803,CHRISTMAS TREE STAR DECORATION,36,11/9/2011 13:17,0.42,14921,United Kingdom
575318,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,11/9/2011 13:17,1.65,14921,United Kingdom
575318,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/2011 13:17,2.49,14921,United Kingdom
575320,84991,60 TEATIME FAIRY CAKE CASES,24,11/9/2011 13:30,0.55,17011,United Kingdom
575321,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,11/9/2011 13:34,1.79,15311,United Kingdom
575321,22962,JAM JAR WITH PINK LID,1,11/9/2011 13:34,0.85,15311,United Kingdom
575322,23245,SET OF 3 REGENCY CAKE TINS,36,11/9/2011 13:36,4.95,14543,United Kingdom
575322,21889,WOODEN BOX OF DOMINOES,18,11/9/2011 13:36,1.25,14543,United Kingdom
575323,22302,COFFEE MUG PEARS  DESIGN,6,11/9/2011 13:37,2.55,15392,United Kingdom
575323,23103,JINGLE BELL HEART DECORATION,24,11/9/2011 13:37,1.65,15392,United Kingdom
575324,35970,ZINC FOLKART SLEIGH BELLS,12,11/9/2011 13:45,1.69,14240,United Kingdom
575324,22699,ROSES REGENCY TEACUP AND SAUCER,6,11/9/2011 13:45,2.95,14240,United Kingdom
575324,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,11/9/2011 13:45,4.25,14240,United Kingdom
575325,22619,SET OF 6 SOLDIER SKITTLES,1,11/9/2011 13:46,3.75,17293,United Kingdom
575325,23182,TOILET SIGN OCCUPIED OR VACANT,1,11/9/2011 13:46,0.83,17293,United Kingdom
575325,22605,WOODEN CROQUET GARDEN SET,1,11/9/2011 13:46,14.95,17293,United Kingdom
575325,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,11/9/2011 13:46,4.65,17293,United Kingdom
575325,22620,4 TRADITIONAL SPINNING TOPS,1,11/9/2011 13:46,1.45,17293,United Kingdom
575325,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,11/9/2011 13:46,4.25,17293,United Kingdom
575326,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/2011 13:47,2.49,12532,France
575328,23177,TREASURE ISLAND BOOK BOX,300,11/9/2011 13:48,1.95,17857,United Kingdom
575328,23176,ABC TREASURE BOOK BOX,300,11/9/2011 13:48,1.95,17857,United Kingdom
575330,22558,CLOTHES PEGS RETROSPOT PACK 24,12,11/9/2011 13:50,1.65,15152,United Kingdom
575330,21803,CHRISTMAS TREE STAR DECORATION,36,11/9/2011 13:50,0.42,15152,United Kingdom
575331,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,12,11/9/2011 13:52,1.65,13209,United Kingdom
575331,22781,GUMBALL MAGAZINE RACK,2,11/9/2011 13:52,7.65,13209,United Kingdom
575331,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,11/9/2011 13:52,2.95,13209,United Kingdom
575331,22467,GUMBALL COAT RACK,12,11/9/2011 13:52,2.55,13209,United Kingdom
575331,23497,CLASSIC CHROME BICYCLE BELL,12,11/9/2011 13:52,1.45,13209,United Kingdom
575331,22662,LUNCH BAG DOLLY GIRL DESIGN,10,11/9/2011 13:52,1.65,13209,United Kingdom
575331,20725,LUNCH BAG RED RETROSPOT,10,11/9/2011 13:52,1.65,13209,United Kingdom
575331,20724,RED RETROSPOT CHARLOTTE BAG,10,11/9/2011 13:52,0.85,13209,United Kingdom
575334,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/9/2011 13:54,1.25,14493,United Kingdom
575333,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,11/9/2011 13:54,2.89,13209,United Kingdom
575333,23312,VINTAGE CHRISTMAS GIFT SACK,4,11/9/2011 13:54,4.15,13209,United Kingdom
575334,22728,ALARM CLOCK BAKELIKE PINK,4,11/9/2011 13:54,3.75,14493,United Kingdom
575334,23497,CLASSIC CHROME BICYCLE BELL,12,11/9/2011 13:54,1.45,14493,United Kingdom
575333,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/2011 13:54,2.49,13209,United Kingdom
575335,20974,12 PENCILS SMALL TUBE SKULL,384,11/9/2011 13:56,0.55,12931,United Kingdom
575335,23203,JUMBO BAG DOILEY PATTERNS,300,11/9/2011 13:56,1.79,12931,United Kingdom
575336,23349,ROLL WRAP VINTAGE CHRISTMAS,1,11/9/2011 13:58,1.25,14968,United Kingdom
575336,23291,DOLLY GIRL CHILDRENS CUP,1,11/9/2011 13:58,1.25,14968,United Kingdom
575337,21889,WOODEN BOX OF DOMINOES,1,11/9/2011 14:11,1.25,17867,United Kingdom
575337,22904,CALENDAR PAPER CUT DESIGN,1,11/9/2011 14:11,2.95,17867,United Kingdom
575337,22904,CALENDAR PAPER CUT DESIGN,1,11/9/2011 14:11,2.95,17867,United Kingdom
575338,22605,WOODEN CROQUET GARDEN SET,1,11/9/2011 14:15,14.95,17867,United Kingdom
575340,22192,BLUE DINER WALL CLOCK,6,11/9/2011 14:31,8.5,15485,United Kingdom
575340,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/9/2011 14:31,1.25,15485,United Kingdom
575340,22713,CARD I LOVE LONDON,12,11/9/2011 14:31,0.42,15485,United Kingdom
575366,22662,LUNCH BAG DOLLY GIRL DESIGN,10,11/9/2011 15:02,1.65,14621,United Kingdom
575367,22142,CHRISTMAS CRAFT WHITE FAIRY,24,11/9/2011 15:05,1.45,15114,United Kingdom
575367,22065,CHRISTMAS PUDDING TRINKET POT,48,11/9/2011 15:05,0.39,15114,United Kingdom
575368,23320,GIANT 50'S CHRISTMAS CRACKER,2,11/9/2011 15:07,2.89,14482,United Kingdom
575368,23319,BOX OF 6 MINI 50'S CRACKERS,4,11/9/2011 15:07,2.49,14482,United Kingdom
575368,23319,BOX OF 6 MINI 50'S CRACKERS,4,11/9/2011 15:07,2.49,14482,United Kingdom
575371,23310,BUBBLEGUM RING ASSORTED,36,11/9/2011 15:11,0.42,14132,United Kingdom
575371,22620,4 TRADITIONAL SPINNING TOPS,12,11/9/2011 15:11,1.45,14132,United Kingdom
575384,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11/9/2011 15:17,2.08,17690,United Kingdom
575384,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/2011 15:17,2.49,17690,United Kingdom
575384,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,11/9/2011 15:17,4.25,17690,United Kingdom
575387,20724,RED RETROSPOT CHARLOTTE BAG,10,11/9/2011 15:23,0.85,13992,United Kingdom
575392,22142,CHRISTMAS CRAFT WHITE FAIRY,12,11/9/2011 15:42,1.45,14234,United Kingdom
575410,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11/9/2011 15:50,2.08,17705,United Kingdom
575410,22728,ALARM CLOCK BAKELIKE PINK,12,11/9/2011 15:50,3.75,17705,United Kingdom
575475,20725,LUNCH BAG RED RETROSPOT,10,11/9/2011 16:03,1.65,17702,United Kingdom
575476,21390,FILIGRIS HEART WITH BUTTERFLY,24,11/9/2011 16:10,1.25,15046,United Kingdom
575477,35970,ZINC FOLKART SLEIGH BELLS,4,11/9/2011 16:14,4.13,,United Kingdom
575477,22083,PAPER CHAIN KIT RETROSPOT,1,11/9/2011 16:14,5.79,,United Kingdom
575477,22024,RAINY LADIES BIRTHDAY CARD,1,11/9/2011 16:14,0.83,,United Kingdom
575477,23245,SET OF 3 REGENCY CAKE TINS,2,11/9/2011 16:14,10.79,,United Kingdom
575477,21314,SMALL GLASS HEART TRINKET POT,2,11/9/2011 16:14,4.13,,United Kingdom
575477,22754,SMALL RED BABUSHKA NOTEBOOK,1,11/9/2011 16:14,1.63,,United Kingdom
575477,22962,JAM JAR WITH PINK LID,3,11/9/2011 16:14,1.63,,United Kingdom
575477,21992,VINTAGE PAISLEY STATIONERY SET,2,11/9/2011 16:14,2.46,,United Kingdom
575477,22781,GUMBALL MAGAZINE RACK,2,11/9/2011 16:14,14.96,,United Kingdom
575477,23349,ROLL WRAP VINTAGE CHRISTMAS,6,11/9/2011 16:14,2.46,,United Kingdom
575477,22817,CARD SUKI BIRTHDAY,5,11/9/2011 16:14,0.42,,United Kingdom
575477,22692,DOORMAT WELCOME TO OUR HOME,1,11/9/2011 16:14,15.79,,United Kingdom
575477,20685,DOORMAT RED RETROSPOT,1,11/9/2011 16:14,15.79,,United Kingdom
575477,22142,CHRISTMAS CRAFT WHITE FAIRY,2,11/9/2011 16:14,3.29,,United Kingdom
575477,23175,REGENCY MILK JUG PINK,1,11/9/2011 16:14,7.46,,United Kingdom
575477,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,11/9/2011 16:14,5.79,,United Kingdom
575477,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,11/9/2011 16:14,5.79,,United Kingdom
575477,22814,CARD PARTY GAMES,5,11/9/2011 16:14,0.42,,United Kingdom
575477,22065,CHRISTMAS PUDDING TRINKET POT,5,11/9/2011 16:14,1.63,,United Kingdom
575477,22835,HOT WATER BOTTLE I AM SO POORLY,1,11/9/2011 16:14,10.79,,United Kingdom
575477,22699,ROSES REGENCY TEACUP AND SAUCER,5,11/9/2011 16:14,5.79,,United Kingdom
575477,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,11/9/2011 16:14,3.29,,United Kingdom
575477,21231,SWEETHEART CERAMIC TRINKET BOX,1,11/9/2011 16:14,2.46,,United Kingdom
575477,21803,CHRISTMAS TREE STAR DECORATION,17,11/9/2011 16:14,0.42,,United Kingdom
575477,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,11/9/2011 16:14,8.29,,United Kingdom
575477,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,11/9/2011 16:14,3.29,,United Kingdom
575477,23103,JINGLE BELL HEART DECORATION,2,11/9/2011 16:14,3.29,,United Kingdom
575477,23310,BUBBLEGUM RING ASSORTED,1,11/9/2011 16:14,0.83,,United Kingdom
575477,22271,FELTCRAFT DOLL ROSIE,1,11/9/2011 16:14,5.79,,United Kingdom
575477,21832,CHOCOLATE CALCULATOR,1,11/9/2011 16:14,3.29,,United Kingdom
575477,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,11/9/2011 16:14,9.13,,United Kingdom
575477,22620,4 TRADITIONAL SPINNING TOPS,1,11/9/2011 16:14,2.46,,United Kingdom
575477,84991,60 TEATIME FAIRY CAKE CASES,1,11/9/2011 16:14,1.25,,United Kingdom
575477,21889,WOODEN BOX OF DOMINOES,2,11/9/2011 16:14,2.46,,United Kingdom
575477,22904,CALENDAR PAPER CUT DESIGN,1,11/9/2011 16:14,5.79,,United Kingdom
575477,22995,TRAVEL CARD WALLET SUKI,1,11/9/2011 16:14,0.83,,United Kingdom
575477,22074,6 RIBBONS SHIMMERING PINKS,2,11/9/2011 16:14,1.25,,United Kingdom
575477,20725,LUNCH BAG RED RETROSPOT,1,11/9/2011 16:14,4.13,,United Kingdom
575477,20724,RED RETROSPOT CHARLOTTE BAG,3,11/9/2011 16:14,1.63,,United Kingdom
575477,21174,POTTERING IN THE SHED METAL SIGN,1,11/9/2011 16:14,4.13,,United Kingdom
575480,22835,HOT WATER BOTTLE I AM SO POORLY,4,11/9/2011 16:26,4.95,15594,United Kingdom
575481,20974,12 PENCILS SMALL TUBE SKULL,4,11/9/2011 16:28,0.65,15679,United Kingdom
575481,23177,TREASURE ISLAND BOOK BOX,2,11/9/2011 16:28,2.25,15679,United Kingdom
575481,21803,CHRISTMAS TREE STAR DECORATION,36,11/9/2011 16:28,0.42,15679,United Kingdom
575481,23176,ABC TREASURE BOOK BOX,2,11/9/2011 16:28,2.25,15679,United Kingdom
575481,21876,POTTERING MUG,3,11/9/2011 16:28,1.65,15679,United Kingdom
575481,22422,TOOTHPASTE TUBE PEN,10,11/9/2011 16:28,0.65,15679,United Kingdom
575481,22620,4 TRADITIONAL SPINNING TOPS,4,11/9/2011 16:28,1.45,15679,United Kingdom
575481,22995,TRAVEL CARD WALLET SUKI,24,11/9/2011 16:28,0.42,15679,United Kingdom
575482,22983,CARD BILLBOARD FONT,12,11/9/2011 16:33,0.42,15916,United Kingdom
575484,23245,SET OF 3 REGENCY CAKE TINS,4,11/9/2011 17:02,4.95,16670,United Kingdom
575484,22558,CLOTHES PEGS RETROSPOT PACK 24,12,11/9/2011 17:02,1.65,16670,United Kingdom
575484,20685,DOORMAT RED RETROSPOT,2,11/9/2011 17:02,8.25,16670,United Kingdom
575484,22637,PIGGY BANK RETROSPOT,4,11/9/2011 17:02,2.55,16670,United Kingdom
